osm_id,name,operator,geojson
5025607837,武林门马塍路口,,"{""type"":""Point"",""coordinates"":[120.148214159889,30.275010214862]}"
5025607838,市府大楼,,"{""type"":""Point"",""coordinates"":[120.151410455501,30.274965761568]}"
5025607839,市府大楼,,"{""type"":""Point"",""coordinates"":[120.151473786729,30.2752881056781]}"
5031428476,武林门湖墅路口,,"{""type"":""Point"",""coordinates"":[120.153924031498,30.2754756931711]}"
5031428475,武林门湖墅路口,,"{""type"":""Point"",""coordinates"":[120.154395467359,30.2752075779347]}"
4585099894,杭州大厦,,"{""type"":""Point"",""coordinates"":[120.156418203884,30.275325266339]}"
1690437932,武林广场北(BRT),,"{""type"":""Point"",""coordinates"":[120.156348135292,30.2755860112067]}"
4585099893,杭州大厦,,"{""type"":""Point"",""coordinates"":[120.156552232524,30.2756912864599]}"
4266240994,武林广场南,,"{""type"":""Point"",""coordinates"":[120.160908881989,30.2726724718311]}"
4585099895,武林广场北(BRT),,"{""type"":""Point"",""coordinates"":[120.158008760926,30.2755383774147]}"
5031428474,轮船码头,,"{""type"":""Point"",""coordinates"":[120.158550534874,30.2755566085919]}"
5031428472,小北门,,"{""type"":""Point"",""coordinates"":[120.162003030005,30.2741787099487]}"
5031428471,小北门,,"{""type"":""Point"",""coordinates"":[120.16178464956,30.27455481978]}"
5031428473,中北桥南,,"{""type"":""Point"",""coordinates"":[120.160779704252,30.2760408584506]}"
5031428470,中北桥南,,"{""type"":""Point"",""coordinates"":[120.162258600704,30.2759217744791]}"
5054176550,,,"{""type"":""Point"",""coordinates"":[120.170073135192,30.2602451060915]}"
5054176549,,,"{""type"":""Point"",""coordinates"":[120.171117247047,30.2604743113231]}"
3866674833,浙医一院,,"{""type"":""Point"",""coordinates"":[120.174303571359,30.2601950595158]}"
756880567,,,"{""type"":""Point"",""coordinates"":[120.177990975938,30.2604823032359]}"
4326413867,双菱路北口,,"{""type"":""Point"",""coordinates"":[120.189394010491,30.2658930668529]}"
4326413868,双菱路北口,,"{""type"":""Point"",""coordinates"":[120.189983395149,30.2658172642195]}"
5110730061,,,"{""type"":""Point"",""coordinates"":[120.168737430196,30.2722601239642]}"
5031428469,艮山门,,"{""type"":""Point"",""coordinates"":[120.17129906606,30.2766902708432]}"
5031428468,艮山门,,"{""type"":""Point"",""coordinates"":[120.171779574906,30.276965674395]}"
5031428467,市公交集团,,"{""type"":""Point"",""coordinates"":[120.176844186646,30.2770816539693]}"
5031428466,市公交集团(BRT),,"{""type"":""Point"",""coordinates"":[120.177855689656,30.2772655918627]}"
5031428461,市公交集团(BRT),,"{""type"":""Point"",""coordinates"":[120.178700645012,30.277621907518]}"
5031428460,市公交集团,,"{""type"":""Point"",""coordinates"":[120.179609650248,30.2777985520954]}"
5031425249,闸弄口新村(BRT),,"{""type"":""Point"",""coordinates"":[120.186925260427,30.2779080917439]}"
5031425250,闸弄口新村,,"{""type"":""Point"",""coordinates"":[120.189006567109,30.278151762719]}"
253517888,红石板新村,,"{""type"":""Point"",""coordinates"":[120.148191252849,30.2879627211139]}"
4952673859,朝晖五区,,"{""type"":""Point"",""coordinates"":[120.156386313691,30.2890618770669]}"
4895314921,市交警支队,,"{""type"":""Point"",""coordinates"":[120.159041194682,30.2829253730766]}"
4895314922,市交警支队,,"{""type"":""Point"",""coordinates"":[120.159676483251,30.2832670068143]}"
4952673864,西湖文化广场,,"{""type"":""Point"",""coordinates"":[120.161058631147,30.2823311571567]}"
4952673863,西湖文化广场,,"{""type"":""Point"",""coordinates"":[120.160763534576,30.2825118271037]}"
4952673862,朝晖三区,,"{""type"":""Point"",""coordinates"":[120.157931146486,30.2869264625256]}"
4952673861,朝晖三区,,"{""type"":""Point"",""coordinates"":[120.157877606895,30.2871719727922]}"
5060379622,,,"{""type"":""Point"",""coordinates"":[120.161786895348,30.2886298179391]}"
3783173638,长板巷,,"{""type"":""Point"",""coordinates"":[120.151406233419,30.2924412584513]}"
4815884962,朝晖九区,,"{""type"":""Point"",""coordinates"":[120.152839405624,30.2900134864019]}"
253517887,朝晖九区,,"{""type"":""Point"",""coordinates"":[120.153168278849,30.2903208880642]}"
4952673860,朝晖五区,,"{""type"":""Point"",""coordinates"":[120.155935539082,30.2894186152966]}"
4815884961,朝晖八区南,,"{""type"":""Point"",""coordinates"":[120.156174311284,30.2913892235178]}"
4815884960,朝晖八区南,,"{""type"":""Point"",""coordinates"":[120.157075231683,30.2914494930213]}"
4895314418,朝晖八区,,"{""type"":""Point"",""coordinates"":[120.153903280415,30.2932323521231]}"
3783173636,朝晖八区,,"{""type"":""Point"",""coordinates"":[120.153980894855,30.2932878114362]}"
5025793700,德胜路东粮泊巷口,,"{""type"":""Point"",""coordinates"":[120.152332037151,30.296006520373]}"
5025793699,德胜路东粮泊巷口,,"{""type"":""Point"",""coordinates"":[120.15203631176,30.2962113648362]}"
5025793697,德胜新村,,"{""type"":""Point"",""coordinates"":[120.153542337333,30.2989283639435]}"
5025793698,德胜新村,,"{""type"":""Point"",""coordinates"":[120.153950891125,30.2991107872214]}"
253517889,潮王路口,,"{""type"":""Point"",""coordinates"":[120.157859371094,30.2918325176491]}"
5060379621,,,"{""type"":""Point"",""coordinates"":[120.159726609244,30.2908460982133]}"
4952673853,石灰坝,,"{""type"":""Point"",""coordinates"":[120.15747120906,30.2940121149423]}"
4952673854,石灰坝,,"{""type"":""Point"",""coordinates"":[120.157906173321,30.2942368201367]}"
253517886,浙江工业大学,,"{""type"":""Point"",""coordinates"":[120.162946889874,30.2928488675672]}"
46664946,建北桥,,"{""type"":""Point"",""coordinates"":[120.173735386942,30.2812527158867]}"
46664877,艮山流水苑,,"{""type"":""Point"",""coordinates"":[120.176604156802,30.2820333496782]}"
5094119460,焦家村,,"{""type"":""Point"",""coordinates"":[120.173892053128,30.2890517155545]}"
5094119459,焦家村,,"{""type"":""Point"",""coordinates"":[120.174006498495,30.2892271760252]}"
5031425251,闸弄口新村(BRT),,"{""type"":""Point"",""coordinates"":[120.188088668552,30.2783937263901]}"
5031425252,闸弄口新村,,"{""type"":""Point"",""coordinates"":[120.188802200382,30.2784555554209]}"
253517885,和平广场,,"{""type"":""Point"",""coordinates"":[120.171488790248,30.292081506125]}"
5025793696,通信市场,,"{""type"":""Point"",""coordinates"":[120.150500641781,30.301857721201]}"
5025793695,通信市场,,"{""type"":""Point"",""coordinates"":[120.15059873781,30.3023327669185]}"
4921975630,上塘路香积寺路口,,"{""type"":""Point"",""coordinates"":[120.148131604714,30.304693302815]}"
4921975632,香积寺路上塘路口,,"{""type"":""Point"",""coordinates"":[120.150168893947,30.304052762174]}"
4921975633,大关小区,,"{""type"":""Point"",""coordinates"":[120.153805813206,30.3057835074774]}"
4921975622,大关西六苑,,"{""type"":""Point"",""coordinates"":[120.146797606517,30.30597980042]}"
4920345996,上塘路香积寺路口,,"{""type"":""Point"",""coordinates"":[120.146547515542,30.3084952779101]}"
4921975634,大关东五苑,,"{""type"":""Point"",""coordinates"":[120.149596307785,30.3070126779464]}"
4921975620,二纺机总厂,,"{""type"":""Point"",""coordinates"":[120.146566110669,30.3113733206644]}"
4921975619,二纺机总厂,,"{""type"":""Point"",""coordinates"":[120.146908817949,30.3117540960408]}"
4921975621,大关小区北,,"{""type"":""Point"",""coordinates"":[120.149140592441,30.3116718921133]}"
4921975617,上绍路,,"{""type"":""Point"",""coordinates"":[120.148889692982,30.3148273101907]}"
4921975618,上绍路,,"{""type"":""Point"",""coordinates"":[120.149074835762,30.3148924508339]}"
5104403649,七古登,,"{""type"":""Point"",""coordinates"":[120.146667350801,30.3195493517715]}"
5040245877,天城路范家路口(BRT),,"{""type"":""Point"",""coordinates"":[120.19706050262,30.2891866076065]}"
5031425248,艮新天桥西,,"{""type"":""Point"",""coordinates"":[120.20151794306,30.2792217822234]}"
5031425247,艮新天桥西,,"{""type"":""Point"",""coordinates"":[120.201779712134,30.2795808059463]}"
5031425245,艮新天桥东(BRT),,"{""type"":""Point"",""coordinates"":[120.204241365507,30.2799803230221]}"
5031425246,艮新天桥东(BRT),,"{""type"":""Point"",""coordinates"":[120.204608956121,30.280540885404]}"
5040245876,天城路范家路口(BRT),,"{""type"":""Point"",""coordinates"":[120.196988367903,30.2895501714027]}"
5040245875,万事利丝绸汇,,"{""type"":""Point"",""coordinates"":[120.198308442213,30.2893667995177]}"
5040245874,万事利丝绸汇,,"{""type"":""Point"",""coordinates"":[120.198611893116,30.2897827212104]}"
5040427903,彭埠(BRT),,"{""type"":""Point"",""coordinates"":[120.226954279319,30.2893994558726]}"
1690437968,彭埠,,"{""type"":""Point"",""coordinates"":[120.226934606214,30.2895065779484]}"
1774563400,,,"{""type"":""Point"",""coordinates"":[120.037796029942,30.8658065898878]}"
1774563414,,,"{""type"":""Point"",""coordinates"":[120.039475160871,30.8655535955832]}"
1774563269,,,"{""type"":""Point"",""coordinates"":[120.044276296739,30.8666998911661]}"
1774563206,,,"{""type"":""Point"",""coordinates"":[120.045134547161,30.866133607748]}"
1774563279,,,"{""type"":""Point"",""coordinates"":[120.053725675212,30.8650007224386]}"
1774563089,,,"{""type"":""Point"",""coordinates"":[120.053127576896,30.8655141157657]}"
1774563328,,,"{""type"":""Point"",""coordinates"":[120.058231894172,30.8654933734331]}"
1772589899,,,"{""type"":""Point"",""coordinates"":[120.073448097444,30.8527123903498]}"
1774563244,,,"{""type"":""Point"",""coordinates"":[120.059366376544,30.8650905549029]}"
1774563278,,,"{""type"":""Point"",""coordinates"":[120.064062948513,30.8657651824536]}"
1774563097,,,"{""type"":""Point"",""coordinates"":[120.065369188768,30.86537377722]}"
1772586757,,,"{""type"":""Point"",""coordinates"":[120.094251282793,30.8604621842607]}"
1772586756,,,"{""type"":""Point"",""coordinates"":[120.094460051265,30.8603291640747]}"
1774563088,,,"{""type"":""Point"",""coordinates"":[120.082441491079,30.866306176497]}"
1774563394,,,"{""type"":""Point"",""coordinates"":[120.085927852697,30.8669255862529]}"
1774918277,,,"{""type"":""Point"",""coordinates"":[120.098303942366,30.8688868827139]}"
1774918265,,,"{""type"":""Point"",""coordinates"":[120.098078644893,30.8694280904572]}"
1774563376,,,"{""type"":""Point"",""coordinates"":[120.084361639999,30.8809131721538]}"
1774918307,,,"{""type"":""Point"",""coordinates"":[120.098271782679,30.8733575571856]}"
1774918258,,,"{""type"":""Point"",""coordinates"":[120.09841937588,30.8766221080605]}"
1774918314,,,"{""type"":""Point"",""coordinates"":[120.098706387613,30.8766197950575]}"
1775365230,,,"{""type"":""Point"",""coordinates"":[120.096407239475,30.8814561622901]}"
1774918287,,,"{""type"":""Point"",""coordinates"":[120.101031766558,30.880797989696]}"
1774918272,,,"{""type"":""Point"",""coordinates"":[120.100838718603,30.8808737757598]}"
1774918293,,,"{""type"":""Point"",""coordinates"":[120.101589440686,30.8842231823546]}"
1774918301,,,"{""type"":""Point"",""coordinates"":[120.101267843815,30.8850312009708]}"
1774918260,,,"{""type"":""Point"",""coordinates"":[120.113409742689,30.8651136106033]}"
1774918278,,,"{""type"":""Point"",""coordinates"":[120.106473940212,30.8714751527704]}"
1774918253,,,"{""type"":""Point"",""coordinates"":[120.106852130947,30.8715076136497]}"
1774918263,,,"{""type"":""Point"",""coordinates"":[120.114893040886,30.8650696582599]}"
1774918271,,,"{""type"":""Point"",""coordinates"":[120.118312837342,30.8685992757029]}"
1774918264,,,"{""type"":""Point"",""coordinates"":[120.115239071934,30.8696972667281]}"
1774918318,,,"{""type"":""Point"",""coordinates"":[120.114412981199,30.8702246680577]}"
1774918266,,,"{""type"":""Point"",""coordinates"":[120.119058439027,30.8678187999965]}"
1774918298,,,"{""type"":""Point"",""coordinates"":[120.110738242866,30.8716450903634]}"
1774527548,,,"{""type"":""Point"",""coordinates"":[120.111760256165,30.8824691240204]}"
1774527520,,,"{""type"":""Point"",""coordinates"":[120.116346874342,30.8824392880984]}"
1775365194,,,"{""type"":""Point"",""coordinates"":[120.105494686721,30.8843911699938]}"
1775365117,,,"{""type"":""Point"",""coordinates"":[120.105792388406,30.8855560509344]}"
1774527539,,,"{""type"":""Point"",""coordinates"":[120.108595401587,30.8827523720773]}"
1774527454,,,"{""type"":""Point"",""coordinates"":[120.113653904784,30.8827291664297]}"
1774527513,,,"{""type"":""Point"",""coordinates"":[120.117902576751,30.8827291664297]}"
1774527606,,,"{""type"":""Point"",""coordinates"":[120.121607408646,30.8827482860334]}"
1690437967,,,"{""type"":""Point"",""coordinates"":[120.251893218405,30.2998441998318]}"
1690437969,,,"{""type"":""Point"",""coordinates"":[120.265239847908,30.3059577746807]}"
1690437964,,,"{""type"":""Point"",""coordinates"":[120.273307886969,30.3046979562006]}"
1690437963,,,"{""type"":""Point"",""coordinates"":[120.298896218174,30.3016894187375]}"
1690437962,,,"{""type"":""Point"",""coordinates"":[120.313519533358,30.3027342853978]}"
1690437961,,,"{""type"":""Point"",""coordinates"":[120.320858050577,30.30314185173]}"
1690437960,,,"{""type"":""Point"",""coordinates"":[120.329526972732,30.3037716954354]}"
779052962,一号路口,,"{""type"":""Point"",""coordinates"":[120.336090693018,30.3016944600597]}"
1690437957,,,"{""type"":""Point"",""coordinates"":[120.333091218285,30.3194006985199]}"
5115318257,高沙 (BRT),,"{""type"":""Point"",""coordinates"":[120.334090414375,30.3190788095636]}"
5036048888,学林街文渊路口,,"{""type"":""Point"",""coordinates"":[120.335814281406,30.3182223207893]}"
5036048889,学林街文渊路口,,"{""type"":""Point"",""coordinates"":[120.336993140553,30.3180740532534]}"
5115318258,高沙 (BRT),,"{""type"":""Point"",""coordinates"":[120.334237468587,30.3200367963757]}"
5036048887,学林街文泽路口,,"{""type"":""Point"",""coordinates"":[120.342679566133,30.3180569931669]}"
5036048886,学林街文泽路口,,"{""type"":""Point"",""coordinates"":[120.342233732257,30.3181995223438]}"
5115318259,学源街文泽路西口,,"{""type"":""Point"",""coordinates"":[120.342692591704,30.3208793889809]}"
5115318260,学源街文泽路西口,,"{""type"":""Point"",""coordinates"":[120.341840629489,30.3211045753964]}"
1976090401,二号大街九号路口,,"{""type"":""Point"",""coordinates"":[120.351045396711,30.3125765968249]}"
5115318252,高教西公园南,,"{""type"":""Point"",""coordinates"":[120.346643202661,30.3181950246907]}"
5115318253,高教西公园南,,"{""type"":""Point"",""coordinates"":[120.348343893157,30.3180512547735]}"
5115318263,学源街文泽路口,,"{""type"":""Point"",""coordinates"":[120.34560519935,30.3208935794624]}"
5115318264,学源街文泽路口,,"{""type"":""Point"",""coordinates"":[120.345859332744,30.3210617714068]}"
5115318262,学源街文泽路口 (BRT),,"{""type"":""Point"",""coordinates"":[120.346014561625,30.3208935794624]}"
5115318261,学源街文泽路口 (BRT),,"{""type"":""Point"",""coordinates"":[120.346120293334,30.3210789085136]}"
5115318255,学林街文溯路口,,"{""type"":""Point"",""coordinates"":[120.352162541598,30.3180656007564]}"
5115318254,学林街文溯路口,,"{""type"":""Point"",""coordinates"":[120.351397176976,30.3181655573031]}"
5115318256,下沙高教文溯站,,"{""type"":""Point"",""coordinates"":[120.353328914163,30.3199733651279]}"
1976090412,二号大街绕城高架,,"{""type"":""Point"",""coordinates"":[120.368168543668,30.3130767942845]}"
1987824555,,,"{""type"":""Point"",""coordinates"":[120.30137098695,30.4254093981616]}"
1987824605,,,"{""type"":""Point"",""coordinates"":[120.301003486168,30.4257447251896]}"
1987824567,,,"{""type"":""Point"",""coordinates"":[120.30099010127,30.4277893507992]}"
1987824586,,,"{""type"":""Point"",""coordinates"":[120.300641375277,30.4282912054903]}"
1987824587,,,"{""type"":""Point"",""coordinates"":[120.300056661858,30.4344290535775]}"
1987824534,,,"{""type"":""Point"",""coordinates"":[120.299702635805,30.4373799907695]}"
1987824494,,,"{""type"":""Point"",""coordinates"":[120.299152777019,30.4382448850186]}"
1987824617,,,"{""type"":""Point"",""coordinates"":[120.297865311554,30.4435680716557]}"
1987824575,,,"{""type"":""Point"",""coordinates"":[120.298050364503,30.4441462068128]}"
1987824599,,,"{""type"":""Point"",""coordinates"":[120.297256433454,30.446955825154]}"
1987824609,,,"{""type"":""Point"",""coordinates"":[120.297492510711,30.4474760127024]}"
1987824505,,,"{""type"":""Point"",""coordinates"":[120.296542991456,30.4511664998496]}"
1987824570,,,"{""type"":""Point"",""coordinates"":[120.29687824272,30.4510971133202]}"
1987824508,,,"{""type"":""Point"",""coordinates"":[120.296151415823,30.453434622268]}"
1987824614,,,"{""type"":""Point"",""coordinates"":[120.296432947833,30.4537213765861]}"
1987824547,,,"{""type"":""Point"",""coordinates"":[120.300477792063,30.4335989024496]}"
1987824562,,,"{""type"":""Point"",""coordinates"":[120.294654642897,30.4602252768569]}"
